file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/pojo/CIMUserInfo.java,com.crossoverjie.cim.common.pojo.CIMUserInfo,class,3,20,17,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/enums/StatusEnum.java,com.crossoverjie.cim.common.enums.StatusEnum,enum,1,11,10,1,12,1,0,6,2,0.5,0.33333334,0.33333334,8,3,7,1,0,0,7,0,0,0,2,0,0,2,0,0,2,0,3,50,7,3,0,0,0,21,0,4,1,4,2,0,0,0,61,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client-sdk/src/main/java/com/crossoverjie/cim/client/sdk/impl/ClientImpl.java,com.crossoverjie.cim.client.sdk.impl.ClientImpl,class,31,33,2,31,26,2,0,60,0,0.80952376,0.5555556,0.7777778,14,0,9,5,0,0,9,0,0,0,12,3,0,12,0,0,8,0,7,136,9,0,4,2,1,12,6,24,2,28,4,0,0,6,113,1,9
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-forward-route/src/test/java/com/crossoverjie/cim/route/service/impl/RedisTest.java,com.crossoverjie.cim.route.service.impl.RedisTest,class,6,6,0,6,1,2,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,4,0,1,0,2,0,0,0,0,8,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/test/java/com/crossoverjie/cim/common/data/construct/RingBufferWheelTest.java,com.crossoverjie.cim.common.data.construct.RingBufferWheelTest,class,9,10,1,9,20,7,0,17,55,0.0,0.0,0.0,11,11,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,182,0,9,0,0,0,10,54,49,1,46,2,2,3,1,53,1,8
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client-sdk/src/main/java/com/crossoverjie/cim/client/sdk/ReConnectManager.java,com.crossoverjie.cim.client.sdk.ReConnectManager$ClientHeartBeatHandle,innerclass,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/metastore/ZkMetaStoreImpl.java,com.crossoverjie.cim.common.metastore.ZkMetaStoreImpl$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/kit/HeartBeatHandler.java,com.crossoverjie.cim.common.kit.HeartBeatHandler,interface,1,6,5,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client/src/main/java/com/crossoverjie/cim/client/service/InnerCommand.java,com.crossoverjie.cim.client.service.InnerCommand,interface,0,13,13,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/metastore/MetaStore.java,com.crossoverjie.cim.common.metastore.MetaStore,interface,2,8,6,2,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-forward-route/src/main/java/com/crossoverjie/cim/route/config/SwaggerConfig.java,com.crossoverjie.cim.route.config.SwaggerConfig,class,6,7,1,6,3,1,0,9,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,5,0,1,0,1,0,0,0,0,15,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/test/java/com/crossoverjie/cim/common/data/construct/RingBufferWheelTest.java,com.crossoverjie.cim.common.data.construct.RingBufferWheelTest$Anonymous2$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,-1,1
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/metastore/AbstractConfiguration.java,com.crossoverjie.cim.common.metastore.AbstractConfiguration,class,3,6,3,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/test/java/com/crossoverjie/cim/common/enums/SystemCommandEnumTypeTest.java,com.crossoverjie.cim.common.enums.SystemCommandEnumTypeTest,class,2,2,0,2,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,1,0,3,1,3,1,0,0,0,16,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client/src/main/java/com/crossoverjie/cim/client/service/impl/command/ShutDownCommand.java,com.crossoverjie.cim.client.service.impl.command.ShutDownCommand,class,10,10,0,10,3,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,0,0,6,0,0,0,0,1,26,0,1,0,1,0,5,2,0,0,6,2,0,0,0,34,1,4
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client-sdk/src/main/java/com/crossoverjie/cim/client/sdk/io/CIMClientHandleInitializer.java,com.crossoverjie.cim.client.sdk.io.CIMClientHandleInitializer,class,9,10,1,9,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,6,0,0,0,0,0,0,3,1,0,1,0,0,0,0,21,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client-sdk/src/main/java/com/crossoverjie/cim/client/sdk/io/ReconnectCheck.java,com.crossoverjie.cim.client.sdk.io.ReconnectCheck,interface,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/exception/CIMException.java,com.crossoverjie.cim.common.exception.CIMException,class,2,13,11,2,11,5,0,4,45,0.0,0.0,0.0,10,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,1,0,11,0,0,1,0,0,0,27,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/util/NettyAttrUtil.java,com.crossoverjie.cim.common.util.NettyAttrUtil,class,4,8,4,4,4,1,0,7,1,0.33333334,1.0,1.0,3,3,2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,2,17,3,0,1,0,0,1,0,3,0,3,1,0,0,0,27,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client-sdk/src/main/java/com/crossoverjie/cim/client/sdk/Event.java,com.crossoverjie.cim.client.sdk.Event,interface,2,20,18,2,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-server/src/main/java/com/crossoverjie/cim/server/config/AppConfiguration.java,com.crossoverjie.cim.server.config.AppConfiguration,class,2,6,4,2,13,1,0,0,60,0.83516484,0.07692308,0.07692308,13,0,13,0,0,0,13,0,0,0,7,0,0,7,0,0,0,0,0,48,7,0,0,0,0,7,0,6,0,7,0,0,0,0,26,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client-sdk/src/main/java/com/crossoverjie/cim/client/sdk/impl/ClientConfigurationData.java,com.crossoverjie.cim.client.sdk.impl.ClientConfigurationData,class,12,14,2,12,0,1,0,2,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,14,0,0,0,0,0,1,1,5,0,11,0,0,1,2,29,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/test/java/com/crossoverjie/cim/common/data/construct/RingBufferWheelTest.java,com.crossoverjie.cim.common.data.construct.RingBufferWheelTest$Task,innerclass,1,1,0,1,1,3,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,1
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/test/java/com/crossoverjie/cim/common/core/proxy/RpcProxyManagerTest.java,com.crossoverjie.cim.common.core.proxy.RpcProxyManagerTest$Echo,interface,6,6,0,6,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-server/src/main/java/com/crossoverjie/cim/server/CIMServerApplication.java,com.crossoverjie.cim.server.CIMServerApplication,class,9,11,2,9,2,1,0,7,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,1,15,0,0,0,0,0,3,0,2,0,5,0,0,0,0,31,1,1
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client/src/main/java/com/crossoverjie/cim/client/service/impl/AsyncMsgLogger.java,com.crossoverjie.cim.client.service.impl.AsyncMsgLogger,class,8,10,2,8,13,2,0,28,6,0.71999997,0.0,0.0,5,0,3,2,0,0,3,0,0,0,5,1,0,5,0,0,3,0,11,82,2,2,0,3,0,10,1,20,4,19,4,0,1,0,61,1,3
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-server/src/main/java/com/crossoverjie/cim/server/kit/ServerHeartBeatHandlerImpl.java,com.crossoverjie.cim.server.kit.ServerHeartBeatHandlerImpl,class,11,12,1,11,4,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,3,17,0,0,2,0,0,1,1,4,3,6,2,0,0,0,33,1,1
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/test/java/com/crossoverjie/cim/common/route/algorithm/loop/LoopHandleTest.java,com.crossoverjie.cim.common.route.algorithm.loop.LoopHandleTest,class,5,5,0,5,2,1,0,7,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,17,0,1,0,0,0,4,6,9,1,9,1,0,0,0,20,0,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-integration-test/src/main/java/com/crossoverjie/cim/client/sdk/route/AbstractRouteBaseTest.java,com.crossoverjie.cim.client.sdk.route.AbstractRouteBaseTest,class,11,12,1,11,3,2,1,14,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,1,0,1,0,0,1,23,1,0,0,0,0,5,1,7,3,7,0,0,0,0,31,1025,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-client/src/test/java/com/crossoverjie/cim/server/test/CommonTest.java,com.crossoverjie.cim.server.test.CommonTest$TestInterface,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/route/algorithm/loop/LoopHandle.java,com.crossoverjie.cim.common.route.algorithm.loop.LoopHandle,class,4,5,1,4,4,1,0,7,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,1,20,2,0,1,0,0,0,3,5,1,5,1,0,0,1,25,1,0
/home/leticiafraga/LAB/qualidade-sistemas-java/./repos/cim/cim-common/src/main/java/com/crossoverjie/cim/common/protocol/CIMResponseProto.java,com.crossoverjie.cim.common.protocol.CIMResponseProto$CIMResProtocol,innerclass,14,14,0,14,86,2,0,40,665,0.923077,0.043543544,0.06906907,39,17,34,3,2,0,37,0,3,0,11,6,4,7,0,0,6,0,2,523,46,1,21,1,32,1,57,63,16,27,4,1,1,0,131,25,0
